# H3N2 clade colors
clade_membership	1	#492AB5
clade_membership	1a	#3F4CCB
clade_membership	1a.1	#4271CE
clade_membership	2	#4C8FC0
clade_membership	2a	#5AA5A8
clade_membership	2a.1	#6DB38A
clade_membership	2a.1a	#85BA6F
clade_membership	2a.2	#A0BE59
clade_membership	2a.3	#BBBC49
clade_membership	2a.3a	#D2B340
clade_membership	2a.3a.1	#E19F3A
clade_membership	2b	#E68033
clade_membership	2c	#E2562B
clade_membership	2d	#DB2823

# H1N1pdm clade colors
clade_membership	1	#5c22be
clade_membership	2	#4a3fdd
clade_membership	3	#66bbbe
clade_membership	5	#4c89e8
clade_membership	6B.1A.5a	#57a5d7
clade_membership	5a.1	#3e59cf
clade_membership	5a.2	#705c94
clade_membership	5a.2a	#e39b39
clade_membership	5a.2a.1	#dfd24e
clade_membership	5B	#7fb975
clade_membership	6	#ff8e3a
clade_membership	6b	#ff8e3a
clade_membership	6b1	#f5c546
clade_membership	6B.1A	#dfd24e
clade_membership	7	#f93529

# Vic clade colors
clade_membership	V1A.3	#b8bc4a
clade_membership	V1A.3/133R	#8cbb69
clade_membership	V1A.3/155A	#b8bc4a
clade_membership	V1A.3a.1	#e67932
clade_membership	V1A.3a.2	#dc2f24
